ts,type,price,volume,side,bid,ask
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,4,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.5,3,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,2,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.5,2,,,
2026-03-30 15:45:54.238,T,6376.5,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,4,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,3,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,2,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,2,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.238,T,6376.75,1,,,
2026-03-30 15:45:54.241,Q,,,,6376.5,6376.75
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,2,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,3,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.285,T,6376.75,2,,,
2026-03-30 15:45:54.285,T,6376.75,1,,,
2026-03-30 15:45:54.287,Q,,,,6376.5,6377.0
2026-03-30 15:45:54.333,T,6376.75,1,,,
2026-03-30 15:45:54.333,T,6376.75,3,,,
2026-03-30 15:45:54.333,T,6376.75,1,,,
2026-03-30 15:45:54.333,T,6376.75,1,,,
2026-03-30 15:45:54.380,Q,,,,6376.75,6377.0
2026-03-30 15:45:54.436,T,6376.75,1,,,
2026-03-30 15:45:54.436,T,6376.75,1,,,
2026-03-30 15:45:54.436,T,6376.75,1,,,
2026-03-30 15:45:54.436,T,6376.75,1,,,
2026-03-30 15:45:54.436,T,6376.75,1,,,
2026-03-30 15:45:54.436,T,6376.75,1,,,
2026-03-30 15:45:54.436,T,6376.75,2,,,
2026-03-30 15:45:54.436,T,6376.75,2,,,
2026-03-30 15:45:54.436,T,6376.75,1,,,
2026-03-30 15:45:54.436,Q,,,,6376.5,6376.75
2026-03-30 15:45:54.536,T,6376.75,1,,,
2026-03-30 15:45:54.536,T,6376.75,1,,,
2026-03-30 15:45:54.536,T,6376.75,1,,,
2026-03-30 15:45:54.536,T,6376.75,1,,,
2026-03-30 15:45:54.536,T,6376.75,1,,,
2026-03-30 15:45:54.536,T,6376.75,1,,,
2026-03-30 15:45:54.536,T,6376.75,1,,,
2026-03-30 15:45:54.584,Q,,,,6376.75,6377.0
2026-03-30 15:45:54.584,T,6376.75,1,,,
2026-03-30 15:45:54.584,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,3,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:54.879,T,6376.75,1,,,
2026-03-30 15:45:55.032,Q,,,,6376.75,6377.25
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,2,,,
2026-03-30 15:45:55.032,T,6377.0,2,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,1,,,
2026-03-30 15:45:55.032,T,6377.0,5,,,
2026-03-30 15:45:55.082,Q,,,,6377.0,6377.25
2026-03-30 15:45:55.130,T,6377.0,1,,,
2026-03-30 15:45:55.181,T,6377.25,3,,,
2026-03-30 15:45:55.234,T,6377.0,1,,,
2026-03-30 15:45:55.234,T,6377.0,1,,,
2026-03-30 15:45:55.234,T,6377.0,1,,,
2026-03-30 15:45:55.234,T,6377.0,1,,,
2026-03-30 15:45:55.234,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,2,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,1,,,
2026-03-30 15:45:55.379,T,6377.0,2,,,
2026-03-30 15:45:55.379,T,6376.75,1,,,
2026-03-30 15:45:55.379,T,6376.75,1,,,
2026-03-30 15:45:55.380,Q,,,,6376.75,6377.0
2026-03-30 15:45:55.435,T,6377.0,1,,,
2026-03-30 15:45:55.435,T,6377.0,1,,,
2026-03-30 15:45:55.836,T,6377.0,1,,,
2026-03-30 15:45:55.886,T,6376.75,3,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,2,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,3,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:55.886,T,6376.75,1,,,
2026-03-30 15:45:56.086,T,6377.0,1,,,
2026-03-30 15:45:56.134,Q,,,,6377.0,6377.25
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,3,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.134,T,6377.0,1,,,
2026-03-30 15:45:56.180,T,6377.0,1,,,
2026-03-30 15:45:56.180,T,6377.0,3,,,
2026-03-30 15:45:56.180,T,6377.0,1,,,
2026-03-30 15:45:56.180,T,6377.0,1,,,
2026-03-30 15:45:56.180,T,6377.0,1,,,
2026-03-30 15:45:56.180,T,6377.0,1,,,
2026-03-30 15:45:56.180,Q,,,,6376.75,6377.0
2026-03-30 15:45:56.234,T,6377.0,1,,,
2026-03-30 15:45:56.234,T,6377.0,1,,,
2026-03-30 15:45:56.429,T,6377.0,1,,,
2026-03-30 15:45:56.429,Q,,,,6377.0,6377.25
2026-03-30 15:45:56.485,T,6377.0,3,,,
2026-03-30 15:45:56.485,T,6377.0,1,,,
2026-03-30 15:45:56.485,T,6377.0,1,,,
2026-03-30 15:45:56.586,T,6377.0,1,,,
2026-03-30 15:45:56.586,T,6377.0,1,,,
2026-03-30 15:45:56.586,T,6377.0,1,,,
2026-03-30 15:45:56.586,T,6376.75,1,,,
2026-03-30 15:45:56.586,T,6376.75,3,,,
2026-03-30 15:45:56.586,T,6376.75,1,,,
2026-03-30 15:45:56.587,Q,,,,6376.75,6377.0
2026-03-30 15:45:56.885,T,6376.75,1,,,
2026-03-30 15:45:56.885,T,6376.75,1,,,
2026-03-30 15:45:56.885,T,6376.75,1,,,
2026-03-30 15:45:56.885,T,6376.75,1,,,
2026-03-30 15:45:56.885,T,6376.75,1,,,
2026-03-30 15:45:56.885,T,6376.75,2,,,
2026-03-30 15:45:56.885,T,6376.75,1,,,
2026-03-30 15:45:56.886,Q,,,,6376.5,6377.0
2026-03-30 15:45:56.933,Q,,,,6376.5,6376.75
2026-03-30 15:45:56.981,T,6376.75,1,,,
2026-03-30 15:45:56.981,T,6376.75,1,,,
2026-03-30 15:45:56.981,T,6376.75,1,,,
2026-03-30 15:45:56.981,T,6376.75,1,,,
2026-03-30 15:45:57.084,T,6376.75,3,,,
2026-03-30 15:45:57.084,T,6376.75,1,,,
2026-03-30 15:45:57.084,T,6376.75,1,,,
2026-03-30 15:45:57.084,T,6376.75,1,,,
2026-03-30 15:45:57.084,T,6376.75,1,,,
2026-03-30 15:45:57.084,T,6377.0,1,,,
2026-03-30 15:45:57.084,T,6377.0,2,,,
2026-03-30 15:45:57.084,Q,,,,6376.75,6377.0
2026-03-30 15:45:57.136,Q,,,,6376.5,6377.0
2026-03-30 15:45:57.136,T,6376.75,1,,,
2026-03-30 15:45:57.136,T,6376.75,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,2,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,3,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,3,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.235,T,6377.0,1,,,
2026-03-30 15:45:57.236,Q,,,,6376.75,6377.0
2026-03-30 15:45:57.379,T,6376.75,1,,,
2026-03-30 15:45:57.379,T,6376.75,1,,,
2026-03-30 15:45:57.379,T,6376.75,1,,,
2026-03-30 15:45:57.379,T,6376.75,1,,,
2026-03-30 15:45:57.379,T,6376.75,1,,,
2026-03-30 15:45:57.379,T,6376.75,1,,,
2026-03-30 15:45:57.379,Q,,,,6376.5,6376.75
2026-03-30 15:45:57.486,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,2,,,
2026-03-30 15:45:57.938,T,6376.75,3,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,2,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6377.0,3,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6377.0,1,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,2,,,
2026-03-30 15:45:57.938,T,6376.75,3,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,3,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,3,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.938,T,6376.75,1,,,
2026-03-30 15:45:57.981,T,6376.75,2,,,
2026-03-30 15:45:57.981,Q,,,,6376.75,6377.0
2026-03-30 15:45:58.035,T,6376.75,1,,,
2026-03-30 15:45:58.132,T,6376.75,1,,,
2026-03-30 15:45:58.285,Q,,,,6376.5,6376.75
2026-03-30 15:45:58.285,T,6376.75,1,,,
2026-03-30 15:45:58.285,T,6376.75,1,,,
2026-03-30 15:45:58.285,T,6376.75,1,,,
2026-03-30 15:45:58.285,T,6376.75,1,,,
2026-03-30 15:45:58.285,T,6376.75,1,,,
2026-03-30 15:45:58.285,T,6376.75,2,,,
2026-03-30 15:45:58.285,T,6376.75,2,,,
2026-03-30 15:45:58.332,T,6376.75,1,,,
2026-03-30 15:45:58.332,T,6376.75,3,,,
2026-03-30 15:45:58.332,T,6376.75,1,,,
2026-03-30 15:45:58.332,T,6376.75,1,,,
2026-03-30 15:45:58.332,Q,,,,6376.75,6377.0
2026-03-30 15:45:58.380,T,6376.75,1,,,
2026-03-30 15:45:58.380,T,6376.75,1,,,
2026-03-30 15:45:58.380,T,6376.75,1,,,
2026-03-30 15:45:58.380,T,6376.75,1,,,
2026-03-30 15:45:58.479,T,6376.75,1,,,
2026-03-30 15:45:58.479,Q,,,,6376.5,6377.0
2026-03-30 15:45:58.535,Q,,,,6376.75,6377.0
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,3,,,
2026-03-30 15:45:58.588,T,6377.0,2,,,
2026-03-30 15:45:58.588,T,6377.0,2,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,1,,,
2026-03-30 15:45:58.588,T,6377.0,3,,,
2026-03-30 15:45:58.635,T,6376.75,1,,,
2026-03-30 15:45:58.635,T,6377.0,1,,,
2026-03-30 15:45:58.635,T,6377.0,1,,,
2026-03-30 15:45:58.635,T,6377.0,3,,,
2026-03-30 15:45:58.635,T,6377.0,1,,,
2026-03-30 15:45:58.635,T,6377.0,1,,,
2026-03-30 15:45:58.635,T,6377.0,1,,,
2026-03-30 15:45:58.635,Q,,,,6377.0,6377.25
2026-03-30 15:45:58.835,Q,,,,6376.75,6377.0
2026-03-30 15:45:58.835,T,6377.0,1,,,
2026-03-30 15:45:58.835,T,6377.0,1,,,
2026-03-30 15:45:58.835,T,6377.0,1,,,
2026-03-30 15:45:58.835,T,6377.0,1,,,
2026-03-30 15:45:58.835,T,6377.0,1,,,
2026-03-30 15:45:58.835,T,6377.0,2,,,
2026-03-30 15:45:58.882,T,6377.0,1,,,
2026-03-30 15:45:58.986,T,6376.75,1,,,
2026-03-30 15:45:58.986,T,6376.75,1,,,
2026-03-30 15:45:58.986,T,6376.75,2,,,
2026-03-30 15:45:58.986,T,6376.75,2,,,
2026-03-30 15:45:58.986,T,6376.75,1,,,
