ts,type,price,volume,side,bid,ask
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,3,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,2,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,25,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.5,3,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,4,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,3,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,3,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,3,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.25,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.5,2,,,
2026-04-10 09:30:00.432,T,6875.5,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,2,,,
2026-04-10 09:30:00.432,T,6875.75,4,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,8,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,3,,,
2026-04-10 09:30:00.432,T,6875.75,11,,,
2026-04-10 09:30:00.432,T,6875.75,2,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,2,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,1,,,
2026-04-10 09:30:00.432,T,6875.75,2,,,
2026-04-10 09:30:00.439,Q,,,,6875.75,6876.0
2026-04-10 09:30:00.440,Q,,,,6876.75,6877.0
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,2,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,6,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,3,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,2,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,2,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,3,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6876.0,9,,,
2026-04-10 09:30:00.440,T,6876.0,5,,,
2026-04-10 09:30:00.440,T,6876.0,6,,,
2026-04-10 09:30:00.440,T,6876.0,4,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,2,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,2,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,3,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,2,,,
2026-04-10 09:30:00.440,T,6876.0,3,,,
2026-04-10 09:30:00.440,T,6876.0,2,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,3,,,
2026-04-10 09:30:00.440,T,6875.75,2,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.0,3,,,
2026-04-10 09:30:00.440,T,6876.0,2,,,
2026-04-10 09:30:00.440,T,6875.75,1,,,
2026-04-10 09:30:00.440,T,6876.0,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,2,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,4,,,
2026-04-10 09:30:00.440,T,6876.25,4,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,2,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,22,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,1,,,
2026-04-10 09:30:00.440,T,6876.25,3,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,3,,,
2026-04-10 09:30:00.440,T,6876.5,4,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,2,,,
2026-04-10 09:30:00.440,T,6876.75,2,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,3,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,2,,,
2026-04-10 09:30:00.440,T,6876.75,2,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6877.0,1,,,
2026-04-10 09:30:00.440,T,6877.0,1,,,
2026-04-10 09:30:00.440,T,6877.0,1,,,
2026-04-10 09:30:00.440,T,6877.0,3,,,
2026-04-10 09:30:00.440,T,6877.0,3,,,
2026-04-10 09:30:00.440,T,6877.0,1,,,
2026-04-10 09:30:00.440,T,6876.5,2,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,3,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,2,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,4,,,
2026-04-10 09:30:00.440,T,6876.5,2,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,2,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,2,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,2,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.75,2,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.440,T,6876.5,3,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.5,1,,,
2026-04-10 09:30:00.440,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,3,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6876.75,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,3,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,5,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,3,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,16,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
2026-04-10 09:30:00.445,T,6877.0,1,,,
