z_thresh,contracts,max_trades,stop_ratio,pass_rate,expectancy,risk_reward,win_rate,avg_mc_pnl,total_trades,score
2.0,3,3,0.6,0.32,12.33660130718772,1.8809005285016607,0.35947712418300654,101.14279999997167,153,44.33660130718772
0.8,1,3,0.5,0.322,11.963513513513512,2.524044205495818,0.32432432432432434,1191.985599999999,370,44.163513513513514
2.0,2,15,0.6,0.35,9.06969696969665,1.9822753792503054,0.3484848484848485,398.7563999999955,198,44.06969696969665
1.0,2,4,0.4,0.362,7.818433179723499,2.4076814790837027,0.3064516129032258,363.3107999999895,434,44.018433179723495
0.8,1,3,0.6,0.318,12.199999999999982,2.4241022534676966,0.3324324324324324,1202.5229999999992,370,43.999999999999986
1.25,1,10,0.5,0.37,6.600580270793046,2.190107325133699,0.33268858800773693,743.8859999999978,517,43.600580270793046
1.25,2,8,0.5,0.354,8.167099567099427,2.0709885390730776,0.33766233766233766,214.59039999999416,462,43.567099567099426
1.25,1,20,0.5,0.37,6.205016722408018,2.1900378208024502,0.3311036789297659,573.6191999999949,598,43.20501672240802
0.8,2,25,0.4,0.354,7.771018651363093,2.3155834146976764,0.31420373027259685,136.3675999999965,697,43.17101865136309
1.5,1,10,0.6,0.346,8.568105515587462,1.9597015350368754,0.36211031175059955,614.2873999999953,417,43.168105515587456
1.25,1,15,0.5,0.36,6.984885764499111,2.150548323652188,0.3374340949033392,554.8135999999948,569,42.98488576449911
1.25,2,4,0.5,0.36,6.82864864864834,2.1324573570131773,0.32972972972972975,299.6399999999883,370,42.82864864864834
1.0,2,8,0.4,0.358,6.527022375215267,2.2280983693071303,0.32013769363166955,244.2227999999967,581,42.327022375215265
2.0,2,20,0.6,0.328,9.06969696969665,1.9822753792503054,0.3484848484848485,248.28039999999393,198,41.869696969696655
1.25,2,25,0.6,0.354,6.428979591836168,1.8746247285648414,0.35714285714285715,164.15919999998982,490,41.828979591836166
0.8,1,2,0.5,0.254,16.261302681992333,2.548493200813249,0.3371647509578544,1283.5374000000006,261,41.66130268199233
1.25,1,25,0.6,0.348,6.844628099173548,2.0519097703434372,0.34710743801652894,365.3731999999958,605,41.644628099173545
