z_thresh,contracts,max_trades,stop_ratio,pass_rate,expectancy,risk_reward,win_rate,avg_mc_pnl,total_trades,score
0.8,1,25,0.4,0.978,47.253697749195965,2.50679677034981,0.4003215434083601,3555.482799999977,622,145.05369774919598
0.8,3,15,0.6,0.558,88.95857142856602,1.9086729565150187,0.40714285714285714,1438.361999999933,140,144.75857142856603
0.8,3,15,0.4,0.556,88.95857142856602,1.9086729565150187,0.40714285714285714,1399.9619999999356,140,144.55857142856604
1.0,2,2,0.6,0.642,80.33043478260632,3.002532195051338,0.3333333333333333,1779.6823999999451,69,144.53043478260633
0.8,3,20,0.5,0.552,88.95857142856602,1.9086729565150187,0.40714285714285714,1335.819999999934,140,144.158571428566
1.5,3,10,0.4,0.588,85.06524822695036,1.942808451672207,0.40425531914893614,1506.0387999999516,141,143.86524822695037
0.8,3,25,0.5,0.548,88.95857142856602,1.9086729565150187,0.40714285714285714,1361.0199999999363,140,143.75857142856603
0.8,3,20,0.4,0.546,88.95857142856602,1.9086729565150187,0.40714285714285714,1319.087199999931,140,143.558571428566
1.5,3,15,0.6,0.574,85.93466666666654,1.9358966578287466,0.4066666666666667,1439.5091999999554,150,143.33466666666655
0.8,3,3,0.4,0.49,94.27341772150635,1.879662777418766,0.4050632911392405,917.3811999999143,79,143.27341772150635
1.0,1,6,0.5,0.912,51.92233009708734,2.832810705301209,0.3737864077669903,3122.393999999983,206,143.12233009708734
0.8,3,3,0.6,0.486,94.27341772150635,1.879662777418766,0.4050632911392405,949.1131999999186,79,142.87341772150634
1.5,3,15,0.4,0.568,85.93466666666654,1.9358966578287466,0.4066666666666667,1412.595999999956,150,142.73466666666656
1.0,1,6,0.6,0.906,51.92233009708734,2.832810705301209,0.3737864077669903,3066.7295999999837,206,142.52233009708735
1.5,3,4,0.6,0.504,91.55922330096962,1.905180491195985,0.4077669902912621,966.2511999999545,103,141.95922330096963
0.8,2,6,0.5,0.624,79.37333333333086,2.3164656649238338,0.38,1699.0127999999459,150,141.77333333333087
0.8,2,10,0.4,0.612,80.24120603014885,2.314861295183436,0.38190954773869346,1704.6279999999417,199,141.44120603014883
1.25,2,3,0.6,0.67,74.417021276593,2.965510756923481,0.32978723404255317,1984.6719999999323,94,141.417021276593
0.8,3,20,0.6,0.52,88.95857142856602,1.9086729565150187,0.40714285714285714,1137.662799999935,140,140.95857142856602
1.5,3,10,0.5,0.558,85.06524822695036,1.942808451672207,0.40425531914893614,1352.481599999955,141,140.86524822695037
1.5,3,4,0.5,0.492,91.55922330096962,1.905180491195985,0.4077669902912621,972.5419999999525,103,140.7592233009696
0.8,3,15,0.5,0.518,88.95857142856602,1.9086729565150187,0.40714285714285714,1200.8535999999358,140,140.75857142856603
0.8,2,6,0.6,0.608,79.37333333333086,2.3164656649238338,0.38,1501.3783999999546,150,140.17333333333085
0.8,3,25,0.4,0.512,88.95857142856602,1.9086729565150187,0.40714285714285714,1158.5619999999353,140,140.158571428566
0.8,2,6,0.4,0.604,79.37333333333086,2.3164656649238338,0.38,1556.5911999999498,150,139.77333333333087
0.8,3,3,0.5,0.452,94.27341772150635,1.879662777418766,0.4050632911392405,779.7559999999226,79,139.47341772150634
1.5,1,20,0.4,0.974,41.58523206751042,2.290045083431063,0.41139240506329117,3478.345199999984,474,138.98523206751042
1.0,1,25,0.4,1.0,38.94375939849611,2.246805495540708,0.4105263157894737,3583.907999999975,665,138.94375939849613
1.0,1,25,0.5,1.0,38.94375939849611,2.246805495540708,0.4105263157894737,3605.0635999999754,665,138.94375939849613
1.0,1,25,0.6,1.0,38.94375939849611,2.246805495540708,0.4105263157894737,3584.836799999976,665,138.94375939849613
1.5,3,10,0.6,0.538,85.06524822695036,1.942808451672207,0.40425531914893614,1179.1475999999564,141,138.86524822695037
1.0,1,20,0.4,1.0,38.828774422735165,2.295211175185095,0.40319715808170514,3563.836799999975,563,138.82877442273517
1.0,1,20,0.5,1.0,38.828774422735165,2.295211175185095,0.40319715808170514,3595.628799999976,563,138.82877442273517
1.5,1,20,0.5,0.972,41.58523206751042,2.290045083431063,0.41139240506329117,3478.835599999985,474,138.78523206751044
1.0,1,20,0.6,0.998,38.828774422735165,2.295211175185095,0.40319715808170514,3600.0535999999734,563,138.62877442273515
0.8,3,25,0.6,0.496,88.95857142856602,1.9086729565150187,0.40714285714285714,1050.636799999937,140,138.558571428566
1.5,1,20,0.6,0.968,41.58523206751042,2.290045083431063,0.41139240506329117,3462.6955999999855,474,138.3852320675104
1.0,1,10,0.5,0.966,41.750931677018414,2.5303481379585784,0.38198757763975155,3406.278799999972,322,138.35093167701842
1.0,1,10,0.6,0.966,41.750931677018414,2.5303481379585784,0.38198757763975155,3408.6655999999716,322,138.35093167701842
1.5,3,20,0.6,0.574,80.56903225806434,1.910131891188949,0.4064516129032258,1419.697599999956,155,137.96903225806435
1.0,1,15,0.5,0.984,39.536888888888626,2.4330072639225127,0.3888888888888889,3524.2771999999695,450,137.93688888888863
1.25,2,3,0.4,0.634,74.417021276593,2.965510756923481,0.32978723404255317,1826.7759999999334,94,137.817021276593
1.0,1,15,0.6,0.982,39.536888888888626,2.4330072639225127,0.3888888888888889,3534.2515999999687,450,137.73688888888864
1.0,1,15,0.4,0.98,39.536888888888626,2.4330072639225127,0.3888888888888889,3494.976799999969,450,137.53688888888863
1.0,1,10,0.4,0.95,41.750931677018414,2.5303481379585784,0.38198757763975155,3350.4271999999723,322,136.7509316770184
1.5,3,20,0.5,0.552,80.56903225806434,1.910131891188949,0.4064516129032258,1301.73439999996,155,135.76903225806433
1.5,3,20,0.4,0.55,80.56903225806434,1.910131891188949,0.4064516129032258,1279.349199999958,155,135.56903225806434
1.5,3,6,0.5,0.546,80.35867768595006,1.9518351063829786,0.39669421487603307,1201.5463999999492,121,134.95867768595005
1.5,1,25,0.5,0.968,37.83152173913031,2.15245125987575,0.42028985507246375,3424.622399999986,552,134.6315217391303
1.5,1,25,0.4,0.966,37.83152173913031,2.15245125987575,0.42028985507246375,3405.961999999988,552,134.4315217391303
1.25,1,20,0.6,0.962,37.772563176895204,2.2549038544570266,0.40613718411552346,3403.3663999999803,554,133.97256317689522
1.25,1,20,0.5,0.962,37.772563176895204,2.2549038544570266,0.40613718411552346,3397.5847999999783,554,133.97256317689522
1.5,1,25,0.6,0.96,37.83152173913031,2.15245125987575,0.42028985507246375,3355.2215999999867,552,133.83152173913032
1.25,2,3,0.5,0.58,74.417021276593,2.965510756923481,0.32978723404255317,1594.596799999935,94,132.417021276593
1.25,1,15,0.6,0.95,37.275336322869805,2.3351951478600523,0.39461883408071746,3351.9679999999744,446,132.2753363228698
1.5,3,6,0.6,0.518,80.35867768595006,1.9518351063829786,0.39669421487603307,1042.052799999959,121,132.15867768595007
1.25,1,25,0.5,0.976,34.28266253869958,2.210902720929576,0.4040247678018576,3512.888399999974,646,131.88266253869958
1.5,3,8,0.6,0.56,75.7268656716426,2.005908450872696,0.3880597014925373,1306.1919999999652,134,131.7268656716426
1.25,1,25,0.4,0.972,34.28266253869958,2.210902720929576,0.4040247678018576,3475.2167999999765,646,131.48266253869957
1.25,1,15,0.5,0.942,37.275336322869805,2.3351951478600523,0.39461883408071746,3304.7463999999727,446,131.4753363228698
1.25,1,20,0.4,0.936,37.772563176895204,2.2549038544570266,0.40613718411552346,3297.1103999999814,554,131.3725631768952
1.25,1,25,0.6,0.97,34.28266253869958,2.210902720929576,0.4040247678018576,3456.433999999976,646,131.28266253869958
1.25,1,15,0.4,0.94,37.275336322869805,2.3351951478600523,0.39461883408071746,3254.5651999999745,446,131.2753363228698
1.25,1,10,0.5,0.948,36.39624999999974,2.4281762399835025,0.38125,3332.2843999999727,320,131.19624999999974
1.0,1,8,0.6,0.898,40.50902255639086,2.7452658050178345,0.35714285714285715,3118.493199999978,266,130.30902255639086
0.8,2,4,0.4,0.554,74.77543859648728,2.3542973266528455,0.3684210526315789,1286.1271999999396,114,130.17543859648728
1.0,1,8,0.4,0.896,40.50902255639086,2.7452658050178345,0.35714285714285715,3058.681999999977,266,130.10902255639087
1.25,1,10,0.4,0.932,36.39624999999974,2.4281762399835025,0.38125,3199.1191999999733,320,129.59624999999974
1.5,3,6,0.4,0.492,80.35867768595006,1.9518351063829786,0.39669421487603307,876.4751999999561,121,129.55867768595004
1.5,3,25,0.5,0.582,71.35124999999937,1.908193767073326,0.4,1470.6099999999476,160,129.55124999999936
1.5,3,8,0.4,0.532,75.7268656716426,2.005908450872696,0.3880597014925373,1060.5431999999741,134,128.9268656716426
1.0,1,8,0.5,0.882,40.50902255639086,2.7452658050178345,0.35714285714285715,3019.2827999999763,266,128.70902255639086
1.25,1,10,0.6,0.922,36.39624999999974,2.4281762399835025,0.38125,3192.0035999999723,320,128.59624999999974
0.8,2,4,0.6,0.532,74.77543859648728,2.3542973266528455,0.3684210526315789,1159.8487999999447,114,127.97543859648728
1.5,3,25,0.4,0.546,71.35124999999937,1.908193767073326,0.4,1209.7659999999603,160,125.95124999999936
0.8,2,8,0.6,0.574,67.56853932583985,2.231937540932722,0.37640449438202245,1420.5039999999499,178,124.96853932583986
0.8,2,8,0.5,0.572,67.56853932583985,2.231937540932722,0.37640449438202245,1409.7471999999464,178,124.76853932583984
0.8,2,4,0.5,0.498,74.77543859648728,2.3542973266528455,0.3684210526315789,1007.4391999999407,114,124.57543859648727
1.5,3,25,0.6,0.53,71.35124999999937,1.908193767073326,0.4,1131.4875999999597,160,124.35124999999937
0.8,3,6,0.4,0.512,72.84074074073277,1.9339773072916746,0.3888888888888889,1017.0887999999169,108,124.04074074073277
1.75,1,25,0.4,0.988,25.20259179265652,2.2006270049515795,0.38228941684665224,3425.554799999987,463,124.00259179265652
1.75,1,25,0.6,0.984,25.20259179265652,2.2006270049515795,0.38228941684665224,3400.2455999999875,463,123.60259179265653
1.0,1,2,0.5,0.75,48.527777777777445,3.0422761695802882,0.3472222222222222,2580.326799999983,72,123.52777777777744
1.5,3,8,0.5,0.478,75.7268656716426,2.005908450872696,0.3880597014925373,843.7155999999756,134,123.5268656716426
1.0,1,2,0.6,0.748,48.527777777777445,3.0422761695802882,0.3472222222222222,2591.5911999999835,72,123.32777777777744
1.75,1,25,0.5,0.972,25.20259179265652,2.2006270049515795,0.38228941684665224,3341.092399999987,463,122.40259179265652
0.8,3,6,0.6,0.492,72.84074074073277,1.9339773072916746,0.3888888888888889,901.3591999999235,108,122.04074074073277
2.0,1,25,0.4,0.932,28.473062730627305,2.414890377588307,0.36900369003690037,3181.6903999999895,271,121.67306273062731
0.8,2,8,0.4,0.54,67.56853932583985,2.231937540932722,0.37640449438202245,1226.0063999999475,178,121.56853932583985
0.8,3,6,0.5,0.486,72.84074074073277,1.9339773072916746,0.3888888888888889,839.8131999999276,108,121.44074074073276
1.0,1,2,0.4,0.728,48.527777777777445,3.0422761695802882,0.3472222222222222,2593.647599999984,72,121.32777777777744
2.0,1,15,0.6,0.9,31.208810572687213,2.480608514430465,0.3656387665198238,3070.811599999989,227,121.20881057268721
2.0,1,15,0.4,0.888,31.208810572687213,2.480608514430465,0.3656387665198238,2987.7643999999887,227,120.00881057268721
2.0,1,25,0.6,0.908,28.473062730627305,2.414890377588307,0.36900369003690037,3067.57279999999,271,119.2730627306273
1.25,3,3,0.5,0.466,72.44249999998976,1.9575820468547374,0.3875,777.3307999999245,80,119.04249999998976
1.25,3,3,0.6,0.464,72.44249999998976,1.9575820468547374,0.3875,825.0559999999206,80,118.84249999998977
2.0,1,25,0.5,0.898,28.473062730627305,2.414890377588307,0.36900369003690037,3059.26879999999,271,118.2730627306273
2.0,1,15,0.5,0.87,31.208810572687213,2.480608514430465,0.3656387665198238,2950.703999999989,227,118.20881057268721
1.25,1,2,0.4,0.724,45.541666666666316,2.677580466148716,0.375,2541.333599999983,72,117.94166666666631
1.25,3,3,0.4,0.454,72.44249999998976,1.9575820468547374,0.3875,782.7571999999172,80,117.84249999998977
0.8,2,3,0.6,0.518,64.67826086955867,2.323019328089691,0.358695652173913,1094.0503999999341,92,116.47826086955868
1.75,1,20,0.5,0.938,22.071153846153834,2.207413495456029,0.37259615384615385,3175.961999999993,416,115.87115384615383
1.25,1,2,0.5,0.702,45.541666666666316,2.677580466148716,0.375,2482.8291999999824,72,115.7416666666663
1.75,1,15,0.4,0.938,21.868715083798875,2.310530849435777,0.36033519553072624,3182.0339999999915,358,115.66871508379887
0.8,2,3,0.5,0.508,64.67826086955867,2.323019328089691,0.358695652173913,1004.4143999999328,92,115.47826086955867
1.75,1,20,0.6,0.932,22.071153846153834,2.207413495456029,0.37259615384615385,3141.9559999999933,416,115.27115384615384
1.75,2,15,0.6,0.704,44.814545454544174,2.2210787968899814,0.36727272727272725,2071.1407999999424,275,115.21454545454417
1.75,1,20,0.4,0.926,22.071153846153834,2.207413495456029,0.37259615384615385,3104.613999999993,416,114.67115384615384
1.25,1,8,0.5,0.844,29.491254752851518,2.3438144138456063,0.3726235741444867,2822.5015999999764,263,113.89125475285151
1.25,1,8,0.4,0.842,29.491254752851518,2.3438144138456063,0.3726235741444867,2803.3907999999756,263,113.69125475285152
1.25,1,8,0.6,0.84,29.491254752851518,2.3438144138456063,0.3726235741444867,2758.1567999999766,263,113.49125475285152
0.8,2,3,0.4,0.486,64.67826086955867,2.323019328089691,0.358695652173913,919.3967999999346,92,113.27826086955866
1.75,1,15,0.5,0.914,21.868715083798875,2.310530849435777,0.36033519553072624,3100.2199999999925,358,113.26871508379888
1.25,1,2,0.6,0.674,45.541666666666316,2.677580466148716,0.375,2434.422399999983,72,112.94166666666632
1.75,2,15,0.4,0.68,44.814545454544174,2.2210787968899814,0.36727272727272725,2002.7839999999433,275,112.81454545454417
2.0,1,20,0.6,0.858,26.761752988047803,2.462042161820323,0.35856573705179284,2886.894399999989,251,112.5617529880478
